riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won
compton,1925-10-29,8,LETELLIER,"DESAINTJUST,JOSEPHÉTIENNE",15,0,0,1,0,0,0,0,1
compton,1925-10-29,8,GOBEIL,SAMUEL,15,0,0,0,0,0,0,1,0
dorchester,1925-10-29,8,GAUTHIER,LOUISJOSEPH,15,0,0,0,0,0,0,1,0
dorchester,1925-10-29,8,CANNON,CHARLESARTHUR,15,0,0,1,0,0,0,0,1
drummond--arthabaska,1925-10-29,8,MARIER,JOSEPH,15,0,0,0,0,0,0,1,0
drummond--arthabaska,1925-10-29,8,POULINDECOURVAL,LUCLOUISPHILIPPE,15,0,1,0,0,0,0,0,0
drummond--arthabaska,1925-10-29,8,GIROUARD,WILFRID,15,0,0,1,0,0,0,0,1
gaspé,1925-10-29,8,LEMIEUX,RODOLPHE,15,0,0,1,0,0,0,0,1
gaspé,1925-10-29,8,O'LEARY,GRATTAN,15,0,0,0,0,0,0,1,0
hochelaga,1925-10-29,8,BUMBRAY,JEANÉDOUARDCHARLES,15,0,0,0,0,0,0,1,0
hochelaga,1925-10-29,8,ST-PÈRE,ÉDOUARDCHARLES,15,0,0,1,0,0,0,0,1
hull,1925-10-29,8,COUSINEAU,LOUIS,15,0,0,0,0,0,0,1,0
hull,1925-10-29,8,FONTAINE,JOSEPHÉLOI,15,0,0,1,0,0,0,0,1
jacques cartier,1925-10-29,8,PATENAUDE,ESIOFFLÉON,15,0,0,0,0,0,0,1,0
jacques cartier,1925-10-29,8,RHÉAUME,THÉODULE,15,0,0,1,0,0,0,0,1
joliette,1925-10-29,8,LADOUCEUR,LUCIENALFRED,15,0,0,0,0,0,0,1,0
joliette,1925-10-29,8,DENIS,AZELLUS,15,0,0,1,0,0,0,0,1
kamouraska,1925-10-29,8,DUPRÉ,MAURICE,15,0,0,0,0,0,0,1,0
kamouraska,1925-10-29,8,BOUCHARD,GEORGES,15,0,0,1,0,0,0,0,1
l'assomption--montcalm,1925-10-29,8,MONAHAN,JOHNPAUL,15,0,0,0,0,0,0,1,0
l'assomption--montcalm,1925-10-29,8,SÉGUIN,PAULARTHUR,15,0,0,1,0,0,0,0,1
l'islet,1925-10-29,8,GAGNON,JOSEPHADHÉMAR,15,0,0,0,0,0,0,1,0
l'islet,1925-10-29,8,FAFARD,JOSEPHFERDINAND,15,0,0,1,0,0,0,0,1
labelle,1925-10-29,8,BOURASSA,HENRI,15,0,1,0,0,0,0,0,1
labelle,1925-10-29,8,JODOIN,HENRI,15,0,0,1,0,0,0,0,0
lake st. john,1925-10-29,8,SYLVESTRE,ARMAND,15,0,0,1,0,0,0,0,1
lake st. john,1925-10-29,8,TURCOTTE,JOSEPHSYLVIONARCISSE,15,0,0,0,0,0,0,1,0
laprairie--napierville,1925-10-29,8,LANCTOT,ROCH,15,0,0,1,0,0,0,0,1
laprairie--napierville,1925-10-29,8,LAMARRE,JOSEPHHILDÈGE,15,0,1,0,0,0,0,0,0
laprairie--napierville,1925-10-29,8,BROSSARD,ARTHUR,15,0,0,0,0,0,0,1,0
laurier--outremont,1925-10-29,8,MERCIER,JOSEPHALEXANDRE,15,0,0,1,0,0,0,0,1
laurier--outremont,1925-10-29,8,MONTY,RODOLPHE,15,0,0,0,0,0,0,1,0
laval--two mountains,1925-10-29,8,LACOMBE,LIGUORI,15,0,0,1,0,0,0,0,1
laval--two mountains,1925-10-29,8,BIBEAU,JOSEPHAZARIE,15,0,0,1,0,0,0,0,0
laval--two mountains,1925-10-29,8,GERMAIN,ALBAN,15,0,0,0,0,0,0,1,0
lotbinière,1925-10-29,8,LANGLOIS,OMER,15,0,0,1,0,0,0,0,0
lotbinière,1925-10-29,8,VERVILLE,JOSEPHACHILLE,15,0,0,1,0,0,0,0,1
lotbinière,1925-10-29,8,POULIOT,JOSEPHADALBERT,15,0,0,0,0,0,0,1,0
lévis,1925-10-29,8,DUSSAULT,JÉTIENNE,15,0,0,1,0,0,0,0,1
lévis,1925-10-29,8,GRAVEL,LGÉDÉON,15,0,0,0,0,0,0,1,0
maisonneuve,1925-10-29,8,MCAVOY,DANIEL,15,0,1,0,0,0,0,0,0
maisonneuve,1925-10-29,8,DESJARDINS,HUBERT,15,0,0,0,0,0,0,1,0
maisonneuve,1925-10-29,8,TREMBLAY,WILLIAM,15,0,1,0,0,0,0,0,0
maisonneuve,1925-10-29,8,ROBITAILLE,CLÉMENT,15,0,0,1,0,0,0,0,1
matane,1925-10-29,8,DIONNE,GEORGESLÉONIDAS,15,0,0,1,0,0,0,0,1
matane,1925-10-29,8,LANGLAIS,ROMÉO,15,0,0,0,0,0,0,1,0
montmagny,1925-10-29,8,LAFLAMME,JLÉOKEMNER,15,0,0,1,0,0,0,0,1
montmagny,1925-10-29,8,LAVERGNE,ARMAND,15,0,0,0,0,0,0,1,0
mount royal,1925-10-29,8,WHITE,ROBERTSMEATON,15,0,0,0,0,0,0,1,1
mount royal,1925-10-29,8,CALDER,ROBERTLOUIS,15,0,1,0,0,0,0,0,0
mégantic,1925-10-29,8,LALIBERTÉ,WILFRID,15,0,0,0,0,0,0,1,0
mégantic,1925-10-29,8,ROBERGE,EUSÈBE,15,0,0,1,0,0,0,0,1
nicolet,1925-10-29,8,LAMARCHE,JOSEPH,15,0,0,0,0,0,0,1,0
nicolet,1925-10-29,8,DESCOTEAUX,JOSEPHFÉLIX,15,0,0,1,0,0,0,0,1
nicolet,1925-10-29,8,O'SHAUGHNESSY,JOHN,15,0,1,0,0,0,0,0,0
pontiac,1925-10-29,8,LEPAGE,ARTHUR,15,0,1,0,0,0,0,0,0
pontiac,1925-10-29,8,CAHILL,FRANKS,15,0,0,1,0,0,0,0,1
pontiac,1925-10-29,8,LADOUCEUR,LUCIENALFRED,15,0,0,0,0,0,0,1,0
portneuf,1925-10-29,8,MARCOTTE,HERMENT(ALIASARMAND),15,0,1,0,0,0,0,0,0
portneuf,1925-10-29,8,DUCHARME,CROMULUS,15,0,0,0,0,0,0,1,0
portneuf,1925-10-29,8,DELISLE,MICHELSIMÉON,15,0,0,1,0,0,0,0,1
quebec east,1925-10-29,8,LAPOINTE,HUGUES,15,0,0,1,0,0,0,0,1
quebec east,1925-10-29,8,AUDET,PIERRE,15,0,0,0,0,0,0,1,0
quebec south,1925-10-29,8,O'MEARA,JOHNSKILLMAN,15,0,0,0,0,0,0,1,0
quebec south,1925-10-29,8,POWER,CHARLESG,15,0,0,1,0,0,0,0,1
quebec west,1925-10-29,8,PARENT,GEORGE,15,0,0,1,0,0,0,0,1
quebec west,1925-10-29,8,RATTÉ,CHARLES,15,0,0,0,0,0,0,1,0
québec--montmorency,1925-10-29,8,LAVIGUEUR,HENRIEDGAR,15,0,0,1,0,0,0,0,1
québec--montmorency,1925-10-29,8,CHAUVEAU,CHARLESAUGUSTE,15,0,0,0,0,0,0,1,0
richelieu,1925-10-29,8,CARDIN,PIERREJOSEPHARTHUR,15,0,0,1,0,0,0,0,1
richelieu,1925-10-29,8,MORGAN,WILLIAMGEORGESMARCELLIN,15,0,0,0,0,0,0,1,0
richmond--wolfe,1925-10-29,8,TOBIN,EDMUNDWILLIAM,15,0,0,1,0,0,0,0,1
richmond--wolfe,1925-10-29,8,PARÉ,JOSEPHHORMISDAS,15,0,0,0,0,0,0,1,0
rimouski,1925-10-29,8,FISET,SIREUGÈNE,15,0,0,1,0,0,0,0,1
rimouski,1925-10-29,8,SIMARD,GÉRARD,15,0,0,0,0,0,0,1,0
shefford,1925-10-29,8,DAVIDSON,JAMES,15,0,0,0,0,0,0,1,0
shefford,1925-10-29,8,BOIVIN,GEORGEHENRI,15,0,0,1,0,0,0,0,1
sherbrooke,1925-10-29,8,HOWARD,CHARLESB,15,0,0,1,0,0,0,0,1
sherbrooke,1925-10-29,8,WORTHINGTON,EDWARDBRUEN,15,0,0,0,0,0,0,1,0
st. ann,1925-10-29,8,GUERIN,JAMESJOHNEDMUND,15,0,0,1,0,0,0,0,1
st. ann,1925-10-29,8,O'CONNELL,THOMAS,15,0,0,0,0,0,0,1,0
st. ann,1925-10-29,8,TREMBLAY,JOSEPH,15,0,1,0,0,0,0,0,0
st. antoine,1925-10-29,8,HUSHION,WILLIAMJAMES,15,0,0,1,0,0,0,0,0
st. antoine,1925-10-29,8,BELL,LESLIEGORDON,15,0,0,0,0,0,0,1,1
st. denis,1925-10-29,8,BLAIN,ALDÉRIC,15,0,0,0,0,0,0,1,0
st. denis,1925-10-29,8,PLANTE,LÉONCE,15,0,0,1,0,0,0,0,0
st. denis,1925-10-29,8,DENIS,JOSEPHARTHUR,15,0,0,1,0,0,0,0,1
st. henri,1925-10-29,8,MERCIER,JOSEPHALEXANDRE,15,0,0,1,0,0,0,0,1
st. henri,1925-10-29,8,DOYON,LÉOPOLD,15,0,1,0,0,0,0,0,0
st. hyacinthe--rouville,1925-10-29,8,MORIN,LOUISSIMONRENÉ,15,0,0,1,0,0,0,0,1
st. hyacinthe--rouville,1925-10-29,8,BOUSQUET,JEANBAPTISTEJOSEPHEUGÈNE,15,0,0,0,0,0,0,1,0
st. james,1925-10-29,8,LAURIER,RUBENCHARLES,15,0,1,0,0,0,0,0,0
st. james,1925-10-29,8,RINFRET,LOUISÉDOUARDFERNAND,15,0,0,1,0,0,0,0,1
st. johns--iberville,1925-10-29,8,BENOIT,ALDÉRICJOSEPH,15,0,0,1,0,0,0,0,1
st. johns--iberville,1925-10-29,8,GAGNON,PACIFIQUE,15,0,1,0,0,0,0,0,0
st. lawrence--st. george,1925-10-29,8,MARLER,GEORGEC,15,0,0,1,0,0,0,0,0
st. lawrence--st. george,1925-10-29,8,CAHAN,CHARLESHAZLITT,15,0,0,0,0,0,0,1,1
st. mary,1925-10-29,8,DESLAURIERS,HERMAS,15,0,0,1,0,0,0,0,1
st. mary,1925-10-29,8,LAURIER,YVON,15,0,1,0,0,0,0,0,0
stanstead,1925-10-29,8,BALDWIN,WILLISKEITH,15,0,0,1,0,0,0,0,1
stanstead,1925-10-29,8,HACKETT,JOHNTHOMAS,15,0,0,0,0,0,0,1,0
terrebonne,1925-10-29,8,PRÉVOST,JULESÉDOUARD,15,0,0,1,0,0,0,0,1
terrebonne,1925-10-29,8,NANTEL,LÉOPOLD,15,0,0,0,0,0,0,1,0
three rivers--st. maurice,1925-10-29,8,RYAN,ROBERT,15,0,1,0,0,0,0,0,0
three rivers--st. maurice,1925-10-29,8,BETTEZ,ARTHUR,15,0,0,1,0,0,0,0,1
three rivers--st. maurice,1925-10-29,8,NORMAND,LOUIS,15,0,0,0,0,0,0,1,0
témiscouata,1925-10-29,8,POULIOT,JEANFRANÇOIS,15,0,0,1,0,0,0,0,1
témiscouata,1925-10-29,8,DUBÉ,CHARLESEUGÈNE,15,0,0,0,0,0,0,1,0
vaudreuil--soulanges,1925-10-29,8,LEROUX,EUGÈNE,15,0,0,0,0,0,0,1,0
vaudreuil--soulanges,1925-10-29,8,WILSON,LAWRENCEA,15,0,0,1,0,0,0,0,1
wright,1925-10-29,8,PERRAS,FIZALANEWILLIAM,15,0,0,1,0,0,0,0,1
wright,1925-10-29,8,LABELLE,FRANÇOISALBERT,15,0,0,0,0,0,0,1,0
yamaska,1925-10-29,8,BOULAIS,JOSEPHFÉLIXFRÉDÉRIC,15,0,0,0,0,0,0,1,0
yamaska,1925-10-29,8,BOUCHER,AIMÉ,15,0,0,1,0,0,0,0,1
bagot,1925-12-07,8,FAUTEUX,JEAN,15,1,0,0,0,0,0,1,0
bagot,1925-12-07,8,MORIN,LOUISSIMONRENÉ,15,1,0,1,0,0,0,0,1
argenteuil,1926-09-14,8,PERLEY,SIRGEORGEHALSEY,16,0,0,0,0,0,0,1,1
argenteuil,1926-09-14,8,LEGAULT,LOUISLORENZO,16,0,0,1,0,0,0,0,0
bagot,1926-09-14,8,FAUTEUX,JEAN,16,0,0,0,0,0,0,1,0
bagot,1926-09-14,8,MORIN,LOUISSIMONRENÉ,16,0,0,1,0,0,0,0,1
beauce,1926-09-14,8,DUVAL,WILFRID,16,0,0,0,0,0,0,1,0
beauce,1926-09-14,8,LACROIX,EDOUARD,16,0,0,1,0,0,0,0,1
beauharnois,1926-09-14,8,RAYMOND,RAYMOND,16,0,0,1,0,0,0,0,1
beauharnois,1926-09-14,8,BERGEVIN,ACHILLE,16,0,0,1,0,0,0,0,0
beauharnois,1926-09-14,8,FORTIN,TANCRÈDE,16,0,0,0,0,0,0,1,0
berthier--maskinongé,1926-09-14,8,GERVAIS,THÉODORE,16,0,0,1,0,0,0,0,1
berthier--maskinongé,1926-09-14,8,BARRETTE,JOSEPHARTHUR,16,0,0,0,0,0,0,1,0
bonaventure,1926-09-14,8,MARCIL,CHARLES,16,0,0,1,0,0,0,0,1
bonaventure,1926-09-14,8,PAQUET,EUGÈNE,16,0,0,0,0,0,0,1,0
brome--missisquoi,1926-09-14,8,PICKEL,FOLLINHORACE,16,0,0,0,0,0,0,1,0
brome--missisquoi,1926-09-14,8,KAY,WILLIAMFREDERIC,16,0,0,1,0,0,0,0,1
cartier,1926-09-14,8,BUHAY,MICHAEL,16,0,1,0,0,0,0,0,0
cartier,1926-09-14,8,WOLFE,LOUIS,16,0,0,0,0,0,0,1,0
cartier,1926-09-14,8,JACOBS,SAMUELWILLIAM,16,0,0,1,0,0,0,0,1
cartier,1926-09-14,8,PARENT,PAULERNEST,16,0,1,0,0,0,0,0,0
chambly--verchères,1926-09-14,8,LANGLOIS,JOSEPHVICTORAIMÉ,16,0,0,1,0,0,0,0,1
chambly--verchères,1926-09-14,8,BEIQUE,HORTENSIUS,16,0,0,0,0,0,0,1,0
champlain,1926-09-14,8,DOSTALER,LOUISJOSEPH,16,0,0,0,0,0,0,1,0
champlain,1926-09-14,8,DESAULNIERS,ARTHURLESIEUR,16,0,0,1,0,0,0,0,1
charlevoix--saguenay,1926-09-14,8,GOBEIL,JULES,16,0,0,0,0,0,0,1,0
charlevoix--saguenay,1926-09-14,8,CASGRAIN,PIERREFRANÇOIS,16,0,0,1,0,0,0,0,1
chicoutimi,1926-09-14,8,DUBUC,JULIENEDOUARDALFRE,16,0,1,0,0,0,0,0,1
chicoutimi,1926-09-14,8,BERGERON,JOSEPHEUGÈNE,16,0,0,0,0,0,0,1,0
châteauguay--huntingdon,1926-09-14,8,SULLIVAN,JOHNALEXANDER,16,0,0,0,0,0,0,1,0
châteauguay--huntingdon,1926-09-14,8,ROBB,JAMESALEXANDER,16,0,0,1,0,0,0,0,1
compton,1926-09-14,8,GOBEIL,SAMUEL,16,0,0,0,0,0,0,1,0
compton,1926-09-14,8,LETELLIER,"DESAINTJUST,JOSEPHÉTIENNE",16,0,0,1,0,0,0,0,1
dorchester,1926-09-14,8,COTÉ,ROBERT,16,0,0,0,0,0,0,1,0
dorchester,1926-09-14,8,CANNON,CHARLESARTHUR,16,0,0,1,0,0,0,0,1
drummond--arthabaska,1926-09-14,8,ST-SAUVEUR,HENRIÉDOUARD,16,0,0,0,0,0,0,1,0
drummond--arthabaska,1926-09-14,8,GIROUARD,WILFRID,16,0,0,1,0,0,0,0,1
gaspé,1926-09-14,8,LEMIEUX,RODOLPHE,16,0,0,1,0,0,0,0,1
gaspé,1926-09-14,8,FLYNN,WILLIAMALBERTEDWARD,16,0,0,0,0,0,0,1,0
hochelaga,1926-09-14,8,CARDINAL,JEANMARIEMASTAÏGEORGES,16,0,1,0,0,0,0,0,0
hochelaga,1926-09-14,8,SIMARD,JOSEPHTHOMASULRIC,16,0,0,0,0,0,0,1,0
hochelaga,1926-09-14,8,ST-PÈRE,ÉDOUARDCHARLES,16,0,0,1,0,0,0,0,1
hull,1926-09-14,8,DUMAS,FRANÇOISALBERT,16,0,0,0,0,0,0,1,0
hull,1926-09-14,8,FONTAINE,JOSEPHÉLOI,16,0,0,1,0,0,0,0,1
jacques cartier,1926-09-14,8,RHÉAUME,THÉODULE,16,0,0,1,0,0,0,0,1
jacques cartier,1926-09-14,8,PATENAUDE,ESIOFFLÉON,16,0,0,0,0,0,0,1,0
joliette,1926-09-14,8,NEVEU,JOSEPHDAMIEN,16,0,0,0,0,0,0,1,0
joliette,1926-09-14,8,DENIS,AZELLUS,16,0,0,1,0,0,0,0,1
kamouraska,1926-09-14,8,BOUCHARD,GEORGES,16,0,0,1,0,0,0,0,1
kamouraska,1926-09-14,8,PELLETIER,FRANÇOISXAVIER,16,0,0,0,0,0,0,1,0
l'assomption--montcalm,1926-09-14,8,SÉGUIN,PAULARTHUR,16,0,0,1,0,0,0,0,1
l'assomption--montcalm,1926-09-14,8,FOREST,ALFRED,16,0,0,0,0,0,0,1,0
l'islet,1926-09-14,8,GAGNON,JOSEPHADHÉMAR,16,0,0,0,0,0,0,1,0
l'islet,1926-09-14,8,FAFARD,JOSEPHFERDINAND,16,0,0,1,0,0,0,0,1
labelle,1926-09-14,8,BOURASSA,HENRI,16,0,1,0,0,0,0,0,1
labelle,1926-09-14,8,MORANVILLE,JOSEPHÉDOUARD,16,0,1,0,0,0,0,0,0
labelle,1926-09-14,8,COUSINEAU,LOUIS,16,0,0,0,0,0,0,1,0
lake st. john,1926-09-14,8,SYLVESTRE,ARMAND,16,0,0,1,0,0,0,0,1
lake st. john,1926-09-14,8,TURCOTTE,JOSEPHSYLVIONARCISSE,16,0,0,0,0,0,0,1,0
laprairie--napierville,1926-09-14,8,LANCTOT,ROCH,16,0,0,1,0,0,0,0,1
laprairie--napierville,1926-09-14,8,DOYON,LÉOPOLD,16,0,0,0,0,0,0,1,0
laurier--outremont,1926-09-14,8,BUMBRAY,JEANÉDOUARDCHARLES,16,0,0,0,0,0,0,1,0
laurier--outremont,1926-09-14,8,MERCIER,JOSEPHALEXANDRE,16,0,0,1,0,0,0,0,1
laval--two mountains,1926-09-14,8,LACOMBE,LIGUORI,16,0,0,1,0,0,0,0,1
laval--two mountains,1926-09-14,8,MICHAUD,JOSEPHHORACE,16,0,0,0,0,0,0,1,0
lotbinière,1926-09-14,8,VERVILLE,JOSEPHACHILLE,16,0,0,1,0,0,0,0,1
lotbinière,1926-09-14,8,PARIS,JOSEPHULDÉRIC,16,0,1,0,0,0,0,0,0
lévis,1926-09-14,8,DUSSAULT,JÉTIENNE,16,0,0,1,0,0,0,0,1
lévis,1926-09-14,8,FORTIN,ÉMILE,16,0,0,0,0,0,0,1,0
maisonneuve,1926-09-14,8,DUMOUCHEL,RAOUL,16,0,0,0,0,0,0,1,0
maisonneuve,1926-09-14,8,ROBITAILLE,CLÉMENT,16,0,0,1,0,0,0,0,1
matane,1926-09-14,8,BÉGIN,NAZAIRE,16,0,0,0,0,0,0,1,0
matane,1926-09-14,8,DIONNE,GEORGESLÉONIDAS,16,0,0,1,0,0,0,0,1
montmagny,1926-09-14,8,LAFLAMME,JLÉOKEMNER,16,0,0,1,0,0,0,0,1
montmagny,1926-09-14,8,LAVERGNE,ARMAND,16,0,0,0,0,0,0,1,0
mount royal,1926-09-14,8,CARVETH,THOMASHENRY,16,0,0,1,0,0,0,0,0
mount royal,1926-09-14,8,WHITE,ROBERTSMEATON,16,0,0,0,0,0,0,1,1
mégantic,1926-09-14,8,ROBERGE,CAMILLE,16,0,0,0,0,0,0,1,0
mégantic,1926-09-14,8,ROBERGE,EUSÈBE,16,0,0,1,0,0,0,0,1
nicolet,1926-09-14,8,BOURGEOIS,CHARLES,16,0,0,0,0,0,0,1,0
nicolet,1926-09-14,8,DESCOTEAUX,JOSEPHFÉLIX,16,0,0,1,0,0,0,0,1
pontiac,1926-09-14,8,CAHILL,FRANKS,16,0,0,1,0,0,0,0,1
pontiac,1926-09-14,8,LADOUCEUR,LUCIENALFRED,16,0,0,0,0,0,0,1,0
portneuf,1926-09-14,8,DELISLE,MICHELSIMÉON,16,0,0,1,0,0,0,0,1
portneuf,1926-09-14,8,MARCOTTE,HERMENT(ALIASARMAND),16,0,1,0,0,0,0,0,0
quebec east,1926-09-14,8,LAPOINTE,HUGUES,16,0,0,1,0,0,0,0,1
quebec east,1926-09-14,8,AUDET,PIERRE,16,0,0,0,0,0,0,1,0
quebec south,1926-09-14,8,O'MEARA,JOHNSKILLMAN,16,0,0,0,0,0,0,1,0
quebec south,1926-09-14,8,CHEVALIER,ADOLPHE,16,0,1,0,0,0,0,0,0
quebec south,1926-09-14,8,POWER,CHARLESG,16,0,0,1,0,0,0,0,1
quebec west,1926-09-14,8,LOCKWELL,CAMILIENJOSEPH,16,0,0,0,0,0,0,1,0
quebec west,1926-09-14,8,PARENT,GEORGE,16,0,0,1,0,0,0,0,1
québec--montmorency,1926-09-14,8,DORION,CHARLESNAPOLÉON,16,0,0,0,0,0,0,1,0
québec--montmorency,1926-09-14,8,LAVIGUEUR,HENRIEDGAR,16,0,0,1,0,0,0,0,1
richelieu,1926-09-14,8,CARDIN,PIERREJOSEPHARTHUR,16,0,0,1,0,0,0,0,1
richelieu,1926-09-14,8,CHASSÉ,AIMÉ,16,0,0,0,0,0,0,1,0
richmond--wolfe,1926-09-14,8,HAYES,JOHN,16,0,0,0,0,0,0,1,0
richmond--wolfe,1926-09-14,8,TOBIN,EDMUNDWILLIAM,16,0,0,1,0,0,0,0,1
rimouski,1926-09-14,8,GARON,ALPHONSE,16,0,0,0,0,0,0,1,0
rimouski,1926-09-14,8,AUBIN,ALPHONSE,16,0,1,0,0,0,0,0,0
rimouski,1926-09-14,8,FISET,SIREUGÈNE,16,0,0,1,0,0,0,0,1
shefford,1926-09-14,8,GAUTHIER,LOUISJOSEPH,16,0,0,0,0,0,0,1,0
shefford,1926-09-14,8,BOIVIN,PIERREERNEST,16,0,0,1,0,0,0,0,1
sherbrooke,1926-09-14,8,REID,ALBERTWYATT,16,0,0,0,0,0,0,1,0
sherbrooke,1926-09-14,8,HOWARD,CHARLESB,16,0,0,1,0,0,0,0,1
st. ann,1926-09-14,8,O'CONNELL,THOMAS,16,0,0,0,0,0,0,1,0
st. ann,1926-09-14,8,GUERIN,JAMESJOHNEDMUND,16,0,0,1,0,0,0,0,1
st. antoine,1926-09-14,8,BELL,LESLIEGORDON,16,0,0,0,0,0,0,1,1
st. antoine,1926-09-14,8,CREELMAN,JOHNJENNINGS,16,0,0,1,0,0,0,0,0
st. denis,1926-09-14,8,MARION,RENÉ,16,0,0,0,0,0,0,1,0
st. denis,1926-09-14,8,DENIS,JOSEPHARTHUR,16,0,0,1,0,0,0,0,1
st. henri,1926-09-14,8,MERCIER,JOSEPHALEXANDRE,16,0,0,1,0,0,0,0,1
st. henri,1926-09-14,8,MONGEAU,JOSEPH,16,0,1,0,0,0,0,0,0
st. hyacinthe--rouville,1926-09-14,8,BOUSQUET,JEANBAPTISTEJOSEPHEUGÈNE,16,0,0,0,0,0,0,1,0
st. hyacinthe--rouville,1926-09-14,8,MORIN,LOUISSIMONRENÉ,16,0,0,1,0,0,0,0,1
st. james,1926-09-14,8,MARSAN,GEORGESAVILA,16,0,0,0,0,0,0,1,0
st. james,1926-09-14,8,RINFRET,LOUISÉDOUARDFERNAND,16,0,0,1,0,0,0,0,1
st. johns--iberville,1926-09-14,8,JULIEN,HERMAN,16,0,0,0,0,0,0,1,0
st. johns--iberville,1926-09-14,8,BENOIT,ALDÉRICJOSEPH,16,0,0,1,0,0,0,0,1
st. johns--iberville,1926-09-14,8,RHÉAUME,MARTIAL,16,0,1,0,0,0,0,0,0
st. lawrence--st. george,1926-09-14,8,CAHAN,CHARLESHAZLITT,16,0,0,0,0,0,0,1,1
st. lawrence--st. george,1926-09-14,8,MUNN,WILLIAMCLEMENT,16,0,0,1,0,0,0,0,0
st. mary,1926-09-14,8,CHARTIER,EUGÈNE,16,0,0,0,0,0,0,1,0
st. mary,1926-09-14,8,DESLAURIERS,HERMAS,16,0,0,1,0,0,0,0,1
stanstead,1926-09-14,8,BALDWIN,WILLISKEITH,16,0,0,1,0,0,0,0,1
stanstead,1926-09-14,8,FISH,GEORGEGARFIELD,16,0,0,0,0,0,0,1,0
terrebonne,1926-09-14,8,PRÉVOST,JULESÉDOUARD,16,0,0,1,0,0,0,0,1
terrebonne,1926-09-14,8,NANTEL,LÉOPOLD,16,0,0,0,0,0,0,1,0
three rivers--st. maurice,1926-09-14,8,BETTEZ,ARTHUR,16,0,0,1,0,0,0,0,1
three rivers--st. maurice,1926-09-14,8,NORMAND,LOUIS,16,0,0,0,0,0,0,1,0
témiscouata,1926-09-14,8,DUBÉ,CHARLESEUGÈNE,16,0,0,0,0,0,0,1,0
témiscouata,1926-09-14,8,POULIOT,JEANFRANÇOIS,16,0,0,1,0,0,0,0,1
vaudreuil--soulanges,1926-09-14,8,LEROUX,EUGÈNE,16,0,0,0,0,0,0,1,0
vaudreuil--soulanges,1926-09-14,8,WILSON,LAWRENCEA,16,0,0,1,0,0,0,0,1
wright,1926-09-14,8,LABELLE,FRANÇOISALBERT,16,0,0,0,0,0,0,1,0
wright,1926-09-14,8,PERRAS,FIZALAMWILLIAM,16,0,0,1,0,0,0,0,1
yamaska,1926-09-14,8,BOUCHER,AIMÉ,16,0,0,1,0,0,0,0,1
yamaska,1926-09-14,8,BOULAIS,JOSEPHFÉLIXFRÉDÉRIC,16,0,0,0,0,0,0,1,0
bellechasse,1926-10-14,8,DUSSAULT,EUGÈNEF,16,0,0,0,0,0,0,1,0
bellechasse,1926-10-14,8,BOULANGER,OSCARL,16,0,0,1,0,0,0,0,1
joliette,1928-12-17,8,FERLAND,CHARLESÉDOUARD,16,1,0,1,0,0,0,0,1
joliette,1928-12-17,8,GUILBAULT,RENÉLAURIER,16,1,0,1,0,0,0,0,0
vaudreuil--soulanges,1929-07-29,8,MOUSSEAU,ROLANDGILLES,16,1,1,0,0,0,0,0,0
vaudreuil--soulanges,1929-07-29,8,WILSON,LAWRENCEALEXANDER,16,1,0,1,0,0,0,0,1
vaudreuil--soulanges,1929-07-29,8,GAGNÉ,ÉMILE,16,1,1,0,0,0,0,0,0
lévis,1930-07-08,8,DUSSAULT,JÉTIENNE,17,0,0,1,0,0,0,0,0
lévis,1930-07-08,8,FORTIN,ÉMILE,17,0,0,0,0,0,0,1,1
argenteuil,1930-07-28,8,PERLEY,SIRGEORGEHALSEY,17,0,0,0,0,0,0,1,1
argenteuil,1930-07-28,8,LEGAULT,LOUISLORENZO,17,0,0,1,0,0,0,0,0
bagot,1930-07-28,8,DUMAINE,CYRILLE,17,0,0,1,0,0,0,0,1
bagot,1930-07-28,8,GAUTHIER,LÉON,17,0,0,0,0,0,0,1,0
beauce,1930-07-28,8,JACOB,JLINIÈRE,17,0,0,0,0,0,0,1,0
beauce,1930-07-28,8,LACROIX,EDOUARD,17,0,0,1,0,0,0,0,1
bellechasse,1930-07-28,8,BOULANGER,OSCARL,17,0,0,1,0,0,0,0,1
bellechasse,1930-07-28,8,GAUDETTE,JOSEPHWILFRID,17,0,0,0,0,0,0,1,0
berthier--maskinongé,1930-07-28,8,BARRETTE,JOSEPHARTHUR,17,0,0,0,0,0,0,1,1
berthier--maskinongé,1930-07-28,8,GERVAIS,THÉODORE,17,0,0,1,0,0,0,0,0
bonaventure,1930-07-28,8,MARCIL,CHARLES,17,0,0,1,0,0,0,0,1
bonaventure,1930-07-28,8,MORGAN,EDWARDANDREWD,17,0,0,0,0,0,0,1,0
brome--missisquoi,1930-07-28,8,PICKEL,FOLLINHORACE,17,0,0,0,0,0,0,1,1
brome--missisquoi,1930-07-28,8,KAY,WILLIAMFREDERIC,17,0,0,1,0,0,0,0,0
cartier,1930-07-28,8,WOLFE,LOUIS,17,0,0,0,0,0,0,1,0
cartier,1930-07-28,8,MASSON,MÉDÉRIC,17,0,1,0,0,0,0,0,0
cartier,1930-07-28,8,PARENT,PAULERNEST,17,0,1,0,0,0,0,0,0
cartier,1930-07-28,8,JACOBS,SAMUELWILLIAM,17,0,0,1,0,0,0,0,1
