,riding,electiondate,provincecode,lastname,firstname,parliament,byelec,other,lib,ndp,green,bloc,allcons,won,score
4521,fraser valley,1962-06-18,2,HICKS,HAROLD,25,0,0,0,0,0,0,1,0,0.0
4522,kamloops,1962-06-18,2,FULTON,EDMUNDDAVIE,25,0,0,0,0,0,0,1,1,0.0
4523,kamloops,1962-06-18,2,WRIGHT,CLARENCEA,25,0,1,0,0,0,0,0,0,3.0
4524,kamloops,1962-06-18,2,INGLIS,WALTERD,25,0,0,0,1,0,0,0,0,0.0
4525,kamloops,1962-06-18,2,WHIST,JARL,25,0,0,1,0,0,0,0,0,3.0
4526,kootenay east,1962-06-18,2,MUNDY,WILLIAMB,25,0,0,0,1,0,0,0,0,0.0
4527,kootenay east,1962-06-18,2,SADLER,DOUGLAS,25,0,1,0,0,0,0,0,0,3.0
4528,kootenay east,1962-06-18,2,BYRNE,JAMES,25,0,0,1,0,0,0,0,1,3.0
4529,kootenay east,1962-06-18,2,MCFARLANE,MURRAYL,25,0,0,0,0,0,0,1,0,0.0
4530,kootenay west,1962-06-18,2,DEWDNEY,F,25,0,0,0,0,0,0,1,0,2.0
4531,kootenay west,1962-06-18,2,OGLOW,NICHOLAST,25,0,0,1,0,0,0,0,0,4.0
4532,kootenay west,1962-06-18,2,READ,LESLIEA,25,0,1,0,0,0,0,0,0,0.0
4533,kootenay west,1962-06-18,2,HERRIDGE,HERBERTW,25,0,0,0,1,0,0,0,1,0.0
4534,nanaimo--cowichan--the islands,1962-06-18,2,CAMERON,COLIN,25,0,0,0,1,0,0,0,1,0.0
4535,nanaimo--cowichan--the islands,1962-06-18,2,SAYWELL,JOHNFT,25,0,0,1,0,0,0,0,0,0.0
4536,nanaimo--cowichan--the islands,1962-06-18,2,MATTHEWS,WALTERFRANKLYN,25,0,0,0,0,0,0,1,0,0.0
4537,nanaimo--cowichan--the islands,1962-06-18,2,DAWKIN,CYRILNORMAN,25,0,1,0,0,0,0,0,0,0.0
4538,new westminster,1962-06-18,2,JACKSON,FH,25,0,0,1,0,0,0,0,0,0.0
4539,new westminster,1962-06-18,2,MCLENNAN,WILLIAMA,25,0,0,0,0,0,0,1,0,3.0
4540,new westminster,1962-06-18,2,EVERETT,MYRTLE,25,0,1,0,0,0,0,0,0,3.0
4541,new westminster,1962-06-18,2,MATHER,BARRY,25,0,0,0,1,0,0,0,1,0.0
4542,okanagan boundary,1962-06-18,2,JONES,OL,25,0,0,0,1,0,0,0,0,0.0
4543,okanagan boundary,1962-06-18,2,SHAW,FREDERICKDAVIS,25,0,1,0,0,0,0,0,0,6.0
4544,okanagan boundary,1962-06-18,2,PUGH,DAVIDVAUGHAN,25,0,0,0,0,0,0,1,1,0.0
4545,okanagan boundary,1962-06-18,2,PHILPOTT,ELMORE,25,0,0,1,0,0,0,0,0,0.0
4546,okanagan--revelstoke,1962-06-18,2,FLEMING,STUARTA,25,0,0,0,0,0,0,1,1,0.0
4547,okanagan--revelstoke,1962-06-18,2,THOMAS,BOB,25,0,1,0,0,0,0,0,0,6.0
4548,okanagan--revelstoke,1962-06-18,2,VALAIR,FRANKLYN,25,0,0,1,0,0,0,0,0,0.0
4549,okanagan--revelstoke,1962-06-18,2,MCLEAN,LES,25,0,0,0,1,0,0,0,0,0.0
4550,skeena,1962-06-18,2,HOWARD,FRANK,25,0,0,0,1,0,0,0,1,0.0
4551,skeena,1962-06-18,2,VANCE,BILL,25,0,0,0,0,0,0,1,0,0.0
4552,skeena,1962-06-18,2,MADLEY,LEWISG,25,0,1,0,0,0,0,0,0,4.0
4553,vancouver centre,1962-06-18,2,JUNG,DOUGLAS,25,0,0,0,0,0,0,1,0,3.0
4554,vancouver centre,1962-06-18,2,NICHOLSON,JACKR,25,0,0,1,0,0,0,0,1,0.0
4555,vancouver centre,1962-06-18,2,ERICKSON,MARGARET,25,0,0,0,1,0,0,0,0,0.0
4556,vancouver centre,1962-06-18,2,WHITE,BURTONV,25,0,1,0,0,0,0,0,0,3.0
4557,vancouver centre,1962-06-18,2,HAHN,FGEORGEJ,25,0,1,0,0,0,0,0,0,3.0
4558,vancouver east,1962-06-18,2,CULOS,MARINO,25,0,0,1,0,0,0,0,0,3.0
4559,vancouver east,1962-06-18,2,KIRK,ORIS,25,0,0,0,0,0,0,1,0,1.0
4560,vancouver east,1962-06-18,2,WINCH,HAROLDEDWARD,25,0,0,0,1,0,0,0,1,0.0
4561,vancouver east,1962-06-18,2,MCCANN,MICHAELJOHN,25,0,1,0,0,0,0,0,0,2.0
4562,vancouver east,1962-06-18,2,MCEWEN,THOMASA,25,0,1,0,0,0,0,0,0,2.0
4563,vancouver kingsway,1962-06-18,2,WALKER,DOUGLASA,25,0,0,1,0,0,0,0,0,0.0
4564,vancouver kingsway,1962-06-18,2,BROWNE,JFERGIE,25,0,0,0,0,0,0,1,0,3.0
4565,vancouver kingsway,1962-06-18,2,WEBSTER,ARNOLDALEXANDER,25,0,0,0,1,0,0,0,1,0.0
4566,vancouver kingsway,1962-06-18,2,HOLMES,ARTHUR,25,0,1,0,0,0,0,0,0,3.0
4567,vancouver quadra,1962-06-18,2,GREEN,HOWARDCHARLES,25,0,0,0,0,0,0,1,1,5.0
4568,vancouver quadra,1962-06-18,2,WADDELL,PHILIPH,25,0,0,0,1,0,0,0,0,0.0
4569,vancouver quadra,1962-06-18,2,SCHAFER,EMILPETER,25,0,1,0,0,0,0,0,0,0.0
4570,vancouver quadra,1962-06-18,2,DEACHMAN,GRANT,25,0,0,1,0,0,0,0,0,1.0
4571,vancouver south,1962-06-18,2,LAING,ARTHUR,25,0,0,1,0,0,0,0,1,3.0
4572,vancouver south,1962-06-18,2,BACKMAN,ERLINGL,25,0,1,0,0,0,0,0,0,3.0
4573,vancouver south,1962-06-18,2,BROOME,ERNESTJ,25,0,0,0,0,0,0,1,0,0.0
4574,vancouver south,1962-06-18,2,STEWART,WME,25,0,1,0,0,0,0,0,0,3.0
4575,vancouver south,1962-06-18,2,GREER,CLIFF,25,0,0,0,1,0,0,0,0,0.0
4576,vancouver--burrard,1962-06-18,2,LENNOX,WILLIAM,25,0,1,0,0,0,0,0,0,6.0
4577,vancouver--burrard,1962-06-18,2,BERGER,TOM,25,0,0,0,1,0,0,0,1,0.0
4578,vancouver--burrard,1962-06-18,2,TAYLOR,JOHNRUSSELL,25,0,0,0,0,0,0,1,0,0.0
4579,vancouver--burrard,1962-06-18,2,BASFORD,RON,25,0,0,1,0,0,0,0,0,0.0
4580,victoria,1962-06-18,2,AUDAIN,JAMES,25,0,1,0,0,0,0,0,0,4.0
4581,victoria,1962-06-18,2,MCPHILLIPS,ALBERTDEBURGO,25,0,0,0,0,0,0,1,1,0.0
4582,victoria,1962-06-18,2,FANTHORPE,HENRYAL,25,0,0,0,1,0,0,0,0,0.0
4583,victoria,1962-06-18,2,ISHERWOOD,THOMASFOSTER,25,0,0,1,0,0,0,0,0,2.0
4584,burnaby--coquitlam,1962-10-22,2,CLARK,WARRENR,25,1,0,1,0,0,0,0,0,3.0
4585,burnaby--coquitlam,1962-10-22,2,GAMACHE,RENÉJ,25,1,1,0,0,0,0,0,0,1.0
4586,burnaby--coquitlam,1962-10-22,2,GREENWOOD,ERIC,25,1,0,0,0,0,0,1,0,2.0
4587,burnaby--coquitlam,1962-10-22,2,BURNHAM,GEORGED,25,1,1,0,0,0,0,0,0,1.0
4588,burnaby--coquitlam,1962-10-22,2,DOUGLAS,TOMMYC,25,1,0,0,1,0,0,0,1,0.0
4589,burnaby--coquitlam,1963-04-08,2,DOUGLAS,TOMMYC,26,0,0,0,1,0,0,0,1,0.0
4590,burnaby--coquitlam,1963-04-08,2,GAMACHE,RENÉJ,26,0,1,0,0,0,0,0,0,0.0
4591,burnaby--coquitlam,1963-04-08,2,MORROW,LYN,26,0,0,0,0,0,0,1,0,1.0
4592,burnaby--coquitlam,1963-04-08,2,KENT,TOM,26,0,0,1,0,0,0,0,0,5.0
4593,burnaby--richmond,1963-04-08,2,STANNARD,PHILIPS,26,0,0,0,0,0,0,1,0,0.0
4594,burnaby--richmond,1963-04-08,2,TRAINOR,BILL,26,0,0,1,0,0,0,0,0,1.0
4595,burnaby--richmond,1963-04-08,2,SMITH,CYRIL,26,0,1,0,0,0,0,0,0,2.0
4596,burnaby--richmond,1963-04-08,2,PRITTIE,RWBOB,26,0,0,0,1,0,0,0,1,3.0
4597,cariboo,1963-04-08,2,CLOSE,BILL,26,0,0,0,1,0,0,0,0,0.0
4598,cariboo,1963-04-08,2,RUNKLE,PETER,26,0,0,0,0,0,0,1,0,1.0
4599,cariboo,1963-04-08,2,GRAHAM,CHARLESE,26,0,0,1,0,0,0,0,0,3.0
4600,cariboo,1963-04-08,2,LEBOE,BERTRAYMOND,26,0,1,0,0,0,0,0,1,2.0
4601,coast-capilano,1963-04-08,2,CARON,CHARLESWILFRED,26,0,1,0,0,0,0,0,0,2.0
4602,coast-capilano,1963-04-08,2,SOUTHIN,MARYFRANCES,26,0,0,0,0,0,0,1,0,3.0
4603,coast-capilano,1963-04-08,2,DAVIS,JACK,26,0,0,1,0,0,0,0,1,1.0
4604,coast-capilano,1963-04-08,2,FULLERTON,JAMESTHORNTON,26,0,1,0,0,0,0,0,0,2.0
4605,coast-capilano,1963-04-08,2,FAMINOW,PETERS,26,0,0,0,1,0,0,0,0,0.0
4606,comox--alberni,1963-04-08,2,BARNETT,TOM,26,0,0,0,1,0,0,0,1,0.0
4607,comox--alberni,1963-04-08,2,CROUCH,ALEXW,26,0,0,0,0,0,0,1,0,0.0
4608,comox--alberni,1963-04-08,2,MOORE,WILLIAMC,26,0,0,1,0,0,0,0,0,0.0
4609,comox--alberni,1963-04-08,2,FEE,HAZEL,26,0,1,0,0,0,0,0,0,6.0
4610,esquimalt--saanich,1963-04-08,2,LUM,EDWARD,26,0,1,0,0,0,0,0,0,4.0
4611,esquimalt--saanich,1963-04-08,2,OSTLER,ROBERTV,26,0,0,1,0,0,0,0,0,0.0
4612,esquimalt--saanich,1963-04-08,2,CHATTERTON,GEORGELOUIS,26,0,0,0,0,0,0,1,1,0.0
4613,esquimalt--saanich,1963-04-08,2,WINDSOR,JOHN,26,0,0,0,1,0,0,0,0,2.0
4614,fraser valley,1963-04-08,2,HICKS,HAROLD,26,0,0,0,0,0,0,1,0,0.0
4615,fraser valley,1963-04-08,2,MILLAR,HELEN,26,0,1,0,0,0,0,0,0,6.0
4616,fraser valley,1963-04-08,2,PATTERSON,ALEXB,26,0,1,0,0,0,0,0,1,6.0
4617,fraser valley,1963-04-08,2,JACK,WR,26,0,0,1,0,0,0,0,0,0.0
4618,fraser valley,1963-04-08,2,REGIER,ERHART,26,0,0,0,1,0,0,0,0,0.0
4619,kamloops,1963-04-08,2,JONES,VERNORWILFRED,26,0,0,0,1,0,0,0,0,0.0
4620,kamloops,1963-04-08,2,WHIST,JARL,26,0,0,1,0,0,0,0,0,1.0
4621,kamloops,1963-04-08,2,WRIGHT,CLARENCEA,26,0,1,0,0,0,0,0,0,2.0
4622,kamloops,1963-04-08,2,WILLOUGHBY,CHARLESJM,26,0,0,0,0,0,0,1,1,3.0
4623,kootenay east,1963-04-08,2,MCFARLANE,MURRAYL,26,0,0,0,0,0,0,1,0,0.0
4624,kootenay east,1963-04-08,2,HUNTER,ALLANWOOD,26,0,1,0,0,0,0,0,0,1.0
4625,kootenay east,1963-04-08,2,MUNDY,WILLIAMBASIL,26,0,0,0,1,0,0,0,0,3.0
4626,kootenay east,1963-04-08,2,BYRNE,JAMES,26,0,0,1,0,0,0,0,1,2.0
4627,kootenay west,1963-04-08,2,HERRIDGE,HERBERTW,26,0,0,0,1,0,0,0,1,0.0
4628,kootenay west,1963-04-08,2,VANMAARION,EDITHA,26,0,1,0,0,0,0,0,0,0.0
4629,kootenay west,1963-04-08,2,CADY,GEORGEB,26,0,0,1,0,0,0,0,0,2.0
4630,kootenay west,1963-04-08,2,DEWDNEY,F,26,0,0,0,0,0,0,1,0,4.0
4631,nanaimo--cowichan--the islands,1963-04-08,2,CAMERON,COLIN,26,0,0,0,1,0,0,0,1,3.0
4632,nanaimo--cowichan--the islands,1963-04-08,2,DANE,ALFREDDOUGLAS,26,0,1,0,0,0,0,0,0,0.0
4633,nanaimo--cowichan--the islands,1963-04-08,2,MATTHEWS,WALTERFRANKLYN,26,0,0,0,0,0,0,1,0,0.0
4634,nanaimo--cowichan--the islands,1963-04-08,2,GREER,DOUGLASMALCOLM,26,0,0,1,0,0,0,0,0,0.0
4635,new westminster,1963-04-08,2,MCLENNAN,WILLIAMA,26,0,0,0,0,0,0,1,0,2.0
4636,new westminster,1963-04-08,2,BURROWS,JACK,26,0,1,0,0,0,0,0,0,1.0
4637,new westminster,1963-04-08,2,JACKSON,FH,26,0,0,1,0,0,0,0,0,3.0
4638,new westminster,1963-04-08,2,MATHER,BARRY,26,0,0,0,1,0,0,0,1,0.0
4639,okanagan boundary,1963-04-08,2,PUGH,DAVIDVAUGHAN,26,0,0,0,0,0,0,1,1,0.0
4640,okanagan boundary,1963-04-08,2,YOUNG,JA,26,0,0,0,1,0,0,0,0,3.0
4641,okanagan boundary,1963-04-08,2,GILMOUR,WILLIAMANDREW,26,0,0,1,0,0,0,0,0,0.0
4642,okanagan boundary,1963-04-08,2,SHAW,FREDERICKDAVIS,26,0,1,0,0,0,0,0,0,3.0
4643,okanagan--revelstoke,1963-04-08,2,POTHECARY,ISOBEL,26,0,0,0,1,0,0,0,0,0.0
4644,okanagan--revelstoke,1963-04-08,2,FLEMING,STUARTA,26,0,0,0,0,0,0,1,1,3.0
4645,okanagan--revelstoke,1963-04-08,2,CLARKE,EVERARD,26,0,0,1,0,0,0,0,0,0.0
4646,okanagan--revelstoke,1963-04-08,2,PAYNTER,PEER,26,0,1,0,0,0,0,0,0,3.0
4647,skeena,1963-04-08,2,HOWARD,FRANK,26,0,0,0,1,0,0,0,1,3.0
4648,skeena,1963-04-08,2,MADLEY,LG,26,0,1,0,0,0,0,0,0,2.0
4649,skeena,1963-04-08,2,JEPHSON,RONALDJOHN,26,0,0,0,0,0,0,1,0,0.0
4650,skeena,1963-04-08,2,MAGOR,JOHNF,26,0,0,1,0,0,0,0,0,1.0
4651,vancouver centre,1963-04-08,2,ERICKSON,MARGARET,26,0,0,0,1,0,0,0,0,0.0
4652,vancouver centre,1963-04-08,2,NICHOLSON,JACKR,26,0,0,1,0,0,0,0,1,0.0
4653,vancouver centre,1963-04-08,2,JUNG,DOUGLAS,26,0,0,0,0,0,0,1,0,5.0
4654,vancouver centre,1963-04-08,2,WALTERS,BEVIS,26,0,1,0,0,0,0,0,0,1.0
4655,vancouver east,1963-04-08,2,MUNNIK,DOROTHYJEAN,26,0,1,0,0,0,0,0,0,1.0
4656,vancouver east,1963-04-08,2,WINCH,HAROLDEDWARD,26,0,0,0,1,0,0,0,1,0.0
4657,vancouver east,1963-04-08,2,SHARP,ALEXANDERCHARLES,26,0,0,1,0,0,0,0,0,5.0
4658,vancouver east,1963-04-08,2,CHONG,GLADYSGUY,26,0,0,0,0,0,0,1,0,0.0
4659,vancouver kingsway,1963-04-08,2,WALKER,DOUGLASA,26,0,0,1,0,0,0,0,0,3.0
4660,vancouver kingsway,1963-04-08,2,KLEIN,GERALDE,26,0,0,0,0,0,0,1,0,2.0
4661,vancouver kingsway,1963-04-08,2,WEBSTER,ARNOLDALEXANDER,26,0,0,0,1,0,0,0,1,0.0
4662,vancouver kingsway,1963-04-08,2,HOLMES,ARTHUR,26,0,1,0,0,0,0,0,0,1.0
4663,vancouver quadra,1963-04-08,2,STEEVES,DOROTHYGRETCHEN,26,0,0,0,1,0,0,0,0,0.0
4664,vancouver quadra,1963-04-08,2,DEACHMAN,GRANT,26,0,0,1,0,0,0,0,1,0.0
4665,vancouver quadra,1963-04-08,2,MASON,JAMESPR,26,0,1,0,0,0,0,0,0,0.0
4666,vancouver quadra,1963-04-08,2,GREEN,HOWARDCHARLES,26,0,0,0,0,0,0,1,0,6.0
4667,vancouver south,1963-04-08,2,BACKMAN,ERLINGL,26,0,1,0,0,0,0,0,0,2.0
4668,vancouver south,1963-04-08,2,LAING,ARTHUR,26,0,0,1,0,0,0,0,1,4.0
4669,vancouver south,1963-04-08,2,MCEWEN,THOMASA,26,0,1,0,0,0,0,0,0,2.0
4670,vancouver south,1963-04-08,2,BROWNE,JFERGIE,26,0,0,0,0,0,0,1,0,0.0
4671,vancouver south,1963-04-08,2,GREER,CLIFF,26,0,0,0,1,0,0,0,0,0.0
4672,vancouver--burrard,1963-04-08,2,MATHEWS,GEORGEC,26,0,1,0,0,0,0,0,0,6.0
4673,vancouver--burrard,1963-04-08,2,BERGER,TOM,26,0,0,0,1,0,0,0,0,0.0
4674,vancouver--burrard,1963-04-08,2,BASFORD,RON,26,0,0,1,0,0,0,0,1,0.0
4675,vancouver--burrard,1963-04-08,2,SWAN,DAVID,26,0,1,0,0,0,0,0,0,6.0
4676,vancouver--burrard,1963-04-08,2,TAYLOR,JOHN,26,0,0,0,0,0,0,1,0,0.0
4677,victoria,1963-04-08,2,GROOS,DAVID,26,0,0,1,0,0,0,0,1,1.0
4678,victoria,1963-04-08,2,ISHERWOOD,THOMASFOSTER,26,0,1,0,0,0,0,0,0,5.0
4679,victoria,1963-04-08,2,MOONEY,MILLARDH,26,0,1,0,0,0,0,0,0,5.0
4680,victoria,1963-04-08,2,CHARMAN,ERIC,26,0,0,0,0,0,0,1,0,0.0
4681,victoria,1963-04-08,2,FANTHORPE,HENRYAL,26,0,0,0,1,0,0,0,0,0.0
4682,burnaby--coquitlam,1965-11-08,2,DOUGLAS,TOMMYC,27,0,0,0,1,0,0,0,1,3.0
4683,burnaby--coquitlam,1965-11-08,2,KENNEDY,JAMESMORRIS,27,0,1,0,0,0,0,0,0,0.0
4684,burnaby--coquitlam,1965-11-08,2,ALLEN,MIKE,27,0,0,0,0,0,0,1,0,0.0
4685,burnaby--coquitlam,1965-11-08,2,HAYES,DICK,27,0,0,1,0,0,0,0,0,3.0
4686,burnaby--richmond,1965-11-08,2,CAFFERKY,EMMET,27,0,0,1,0,0,0,0,0,0.0
4687,burnaby--richmond,1965-11-08,2,LUBZINSKI,JFJACK,27,0,1,0,0,0,0,0,0,1.0
4688,burnaby--richmond,1965-11-08,2,PRITTIE,RWBOB,27,0,0,0,1,0,0,0,1,2.0
4689,burnaby--richmond,1965-11-08,2,HORAN,TATOM,27,0,0,0,0,0,0,1,0,3.0
4690,cariboo,1965-11-08,2,RUNKLE,PETER,27,0,0,0,0,0,0,1,0,0.0
4691,cariboo,1965-11-08,2,LEBOE,BERTRAYMOND,27,0,1,0,0,0,0,0,1,1.0
4692,cariboo,1965-11-08,2,ATKINSON,FRED,27,0,0,0,1,0,0,0,0,3.0
4693,cariboo,1965-11-08,2,MCCLELLAN,ART,27,0,0,1,0,0,0,0,0,2.0
4694,coast-capilano,1965-11-08,2,SHANNON,CARLYLEBOYD,27,0,0,0,0,0,0,1,0,2.0
4695,coast-capilano,1965-11-08,2,HUNTER,HAROLD,27,0,1,0,0,0,0,0,0,4.0
4696,coast-capilano,1965-11-08,2,DAVIS,JACK,27,0,0,1,0,0,0,0,1,0.0
4697,coast-capilano,1965-11-08,2,CARON,CHARLESWILFRED,27,0,1,0,0,0,0,0,0,4.0
4698,coast-capilano,1965-11-08,2,DEVERELL,WILLIAMH,27,0,0,0,1,0,0,0,0,0.0
4699,comox--alberni,1965-11-08,2,BARNETT,TOM,27,0,0,0,1,0,0,0,1,3.0
4700,comox--alberni,1965-11-08,2,MACADAM,BILL,27,0,0,0,0,0,0,1,0,0.0
4701,comox--alberni,1965-11-08,2,MCKENZIE,JOHNALEXANDER,27,0,1,0,0,0,0,0,0,3.0
4702,comox--alberni,1965-11-08,2,GAGNON,JEANM,27,0,1,0,0,0,0,0,0,3.0
4703,comox--alberni,1965-11-08,2,JORDON,LORANK,27,0,0,1,0,0,0,0,0,0.0
4704,esquimalt--saanich,1965-11-08,2,CHATTERTON,GEORGELOUIS,27,0,0,0,0,0,0,1,1,0.0
4705,esquimalt--saanich,1965-11-08,2,STEPHENSON,LEN,27,0,0,0,1,0,0,0,0,1.0
4706,esquimalt--saanich,1965-11-08,2,GORST,JAMESH,27,0,0,1,0,0,0,0,0,0.0
4707,esquimalt--saanich,1965-11-08,2,PIPES,VERAI,27,0,1,0,0,0,0,0,0,5.0
4708,fraser valley,1965-11-08,2,KRENN,FRANK,27,0,1,0,0,0,0,0,0,3.0
4709,fraser valley,1965-11-08,2,ROSE,MARK,27,0,0,0,1,0,0,0,0,0.0
4710,fraser valley,1965-11-08,2,MCDONALD,HAROLDMARTYN,27,0,0,1,0,0,0,0,0,0.0
4711,fraser valley,1965-11-08,2,PATTERSON,ALEXB,27,0,1,0,0,0,0,0,1,3.0
4712,fraser valley,1965-11-08,2,HALL,DON,27,0,0,0,0,0,0,1,0,3.0
4713,kamloops,1965-11-08,2,JONES,VERNORWILFRED,27,0,0,0,1,0,0,0,0,3.0
4714,kamloops,1965-11-08,2,CHILTON,ALBERTJOHNEDWARD,27,0,0,1,0,0,0,0,0,0.0
4715,kamloops,1965-11-08,2,FULTON,EDMUNDDAVIE,27,0,0,0,0,0,0,1,1,2.0
4716,kamloops,1965-11-08,2,SILLS,THOMASDALY,27,0,1,0,0,0,0,0,0,1.0
4717,kootenay east,1965-11-08,2,KENNELLY,JAMESE,27,0,1,0,0,0,0,0,0,0.0
4718,kootenay east,1965-11-08,2,MCFARLANE,MURRAYL,27,0,0,0,0,0,0,1,0,3.0
4719,kootenay east,1965-11-08,2,BYRNE,JAMES,27,0,0,1,0,0,0,0,1,1.0
4720,kootenay east,1965-11-08,2,PATTERSON,JAMES,27,0,0,0,1,0,0,0,0,2.0
4721,kootenay west,1965-11-08,2,HOBSON,JOHN,27,0,1,0,0,0,0,0,0,0.0
4722,kootenay west,1965-11-08,2,HERRIDGE,HERBERTW,27,0,0,0,1,0,0,0,1,3.0
4723,kootenay west,1965-11-08,2,CADY,GEORGEB,27,0,0,1,0,0,0,0,0,1.0
4724,kootenay west,1965-11-08,2,HORSWILL,TSTAN,27,0,0,0,0,0,0,1,0,2.0
4725,nanaimo--cowichan--the islands,1965-11-08,2,GREER,DOUGLASMALCOLM,27,0,0,1,0,0,0,0,0,0.0
4726,nanaimo--cowichan--the islands,1965-11-08,2,CAMERON,COLIN,27,0,0,0,1,0,0,0,1,5.0
4727,nanaimo--cowichan--the islands,1965-11-08,2,MATTHEWS,WALTERFRANKLYN,27,0,0,0,0,0,0,1,0,0.0
4728,nanaimo--cowichan--the islands,1965-11-08,2,WILKINSON,LYLEC,27,0,1,0,0,0,0,0,0,0.0
4729,new westminster,1965-11-08,2,MATHER,BARRY,27,0,0,0,1,0,0,0,1,0.0
4730,new westminster,1965-11-08,2,BROWN,CHRIS,27,0,0,1,0,0,0,0,0,2.0
4731,new westminster,1965-11-08,2,UNWIN,JOE,27,0,1,0,0,0,0,0,0,0.0
4732,new westminster,1965-11-08,2,MACDONALD,WALTERC,27,0,0,0,0,0,0,1,0,4.0
4733,okanagan boundary,1965-11-08,2,EMERY,CHARLESEDWARD,27,0,1,0,0,0,0,0,0,1.0
4734,okanagan boundary,1965-11-08,2,TURNER,DAALEX,27,0,0,0,1,0,0,0,0,2.0
4735,okanagan boundary,1965-11-08,2,PUGH,DAVIDVAUGHAN,27,0,0,0,0,0,0,1,1,3.0
4736,okanagan boundary,1965-11-08,2,HOWARD,BRUCE,27,0,0,1,0,0,0,0,0,0.0
4737,okanagan--revelstoke,1965-11-08,2,INGLIS,WALTER,27,0,0,0,1,0,0,0,0,3.0
4738,okanagan--revelstoke,1965-11-08,2,BECKER,FRANKF,27,0,0,1,0,0,0,0,0,0.0
4739,okanagan--revelstoke,1965-11-08,2,MOWERS,ALEXANDER,27,0,1,0,0,0,0,0,0,1.0
4740,okanagan--revelstoke,1965-11-08,2,JOHNSTON,HOWARD,27,0,1,0,0,0,0,0,1,1.0
4741,okanagan--revelstoke,1965-11-08,2,GRACEY,JOHN,27,0,0,0,0,0,0,1,0,2.0
4742,skeena,1965-11-08,2,HOWARD,FRANK,27,0,0,0,1,0,0,0,1,5.0
4743,skeena,1965-11-08,2,REA,DAVE,27,0,1,0,0,0,0,0,0,1.0
4744,skeena,1965-11-08,2,BATES,ART,27,0,0,1,0,0,0,0,0,0.0
4745,skeena,1965-11-08,2,PICKERING,PHILIP,27,0,0,0,0,0,0,1,0,0.0
4746,vancouver centre,1965-11-08,2,MCINTYRE,WILLIAMJOHN,27,0,1,0,0,0,0,0,0,0.0
4747,vancouver centre,1965-11-08,2,KRISTIANSEN,LYLESTUART,27,0,0,0,1,0,0,0,0,3.0
4748,vancouver centre,1965-11-08,2,NICHOLSON,JACKR,27,0,0,1,0,0,0,0,1,0.0
4749,vancouver centre,1965-11-08,2,JUNG,DOUGLAS,27,0,0,0,0,0,0,1,0,3.0
4750,vancouver centre,1965-11-08,2,WISBEY,JAMESB,27,0,1,0,0,0,0,0,0,0.0
4751,vancouver east,1965-11-08,2,CAMPBELL,WALTERW,27,0,1,0,0,0,0,0,0,3.0
4752,vancouver east,1965-11-08,2,CHONG,GLADYS,27,0,0,0,0,0,0,1,0,0.0
4753,vancouver east,1965-11-08,2,LEBOURDAIS,JERRY,27,0,1,0,0,0,0,0,0,3.0
4754,vancouver east,1965-11-08,2,SHARP,ALEXANDERC,27,0,0,1,0,0,0,0,0,3.0
4755,vancouver east,1965-11-08,2,WINCH,HAROLDEDWARD,27,0,0,0,1,0,0,0,1,0.0
4756,vancouver kingsway,1965-11-08,2,MILNER,GARFIELD,27,0,0,0,0,0,0,1,0,1.0
4757,vancouver kingsway,1965-11-08,2,MACINNIS,GRACE,27,0,0,0,1,0,0,0,1,0.0
4758,vancouver kingsway,1965-11-08,2,AUSTIN,JACK,27,0,0,1,0,0,0,0,0,5.0
4759,vancouver kingsway,1965-11-08,2,HOLMES,ARTHUR,27,0,1,0,0,0,0,0,0,0.0
4760,vancouver quadra,1965-11-08,2,TRASOV,GEORGEE,27,0,0,0,1,0,0,0,0,3.0
4761,vancouver quadra,1965-11-08,2,DEACHMAN,GRANT,27,0,0,1,0,0,0,0,1,0.0
4762,vancouver quadra,1965-11-08,2,GREEN,HOWARDCHARLES,27,0,0,0,0,0,0,1,0,3.0
4763,vancouver quadra,1965-11-08,2,GOSSE,DONALDW,27,0,1,0,0,0,0,0,0,0.0
4764,vancouver south,1965-11-08,2,SOUTHIN,MARY,27,0,0,0,0,0,0,1,0,0.0
4765,vancouver south,1965-11-08,2,LEVI,NORMAN,27,0,0,0,1,0,0,0,0,0.0
4766,vancouver south,1965-11-08,2,LAING,ARTHUR,27,0,0,1,0,0,0,0,1,2.0
4767,vancouver south,1965-11-08,2,HOWARD,NORMAN,27,0,1,0,0,0,0,0,0,4.0
4768,vancouver south,1965-11-08,2,STEWART,WILLIAMEVANS,27,0,1,0,0,0,0,0,0,4.0
4769,vancouver--burrard,1965-11-08,2,CHISHOLM,EDWARDM,27,0,1,0,0,0,0,0,0,6.0
4770,vancouver--burrard,1965-11-08,2,BASFORD,RON,27,0,0,1,0,0,0,0,1,0.0
4771,vancouver--burrard,1965-11-08,2,PARKINSON,RAY,27,0,0,0,1,0,0,0,0,0.0
4772,vancouver--burrard,1965-11-08,2,LINNELL,MARIANNE,27,0,0,0,0,0,0,1,0,0.0
4773,victoria,1965-11-08,2,BRERETON,JLLOYD,27,0,0,0,1,0,0,0,0,0.0
4774,victoria,1965-11-08,2,WAITE,CLIFFORD,27,0,0,0,0,0,0,1,0,0.0
4775,victoria,1965-11-08,2,GROOS,DAVID,27,0,0,1,0,0,0,0,1,3.0
4776,victoria,1965-11-08,2,HUNTER,MFRANK,27,0,1,0,0,0,0,0,0,3.0
